date,1. open,2. high,3. low,4. close,5. volume
2/1/2020,9350.4719,9464.363,9283.7941,9385.5622,36303
2/2/2020,9386.4088,9479.9845,9127.3023,9332.7187,60581
2/3/2020,9332.3163,9619.8602,9232.576,9291.6537,70751
2/4/2020,9290.8391,9350.5312,9091.3264,9192.427,66452
2/5/2020,9191.7315,9746.7562,9173.1207,9612.3194,90342
2/6/2020,9612.3283,9863.0857,9527.5982,9767.8054,87349
2/7/2020,9768.7082,9883.2939,9724.4244,9812.2922,56821
2/8/2020,9812.0267,9940.3337,9663.7057,9894.9865,58285
2/9/2020,9894.1541,10167.9776,9880.635,10154.5312,63914
2/10/2020,10154.7254,10189.8266,9746.5919,9851.7198,82830
2/11/2020,9851.7167,10338.7332,9702.6767,10234.7109,87254
2/12/2020,10233.8068,10458.319,10228.4802,10332.0114,84703
2/13/2020,10330.8947,10503.1782,10076.655,10228.9941,106710
2/14/2020,10228.6508,10383.0049,10109.3454,10347.6334,60130
2/15/2020,10308.0395,10339.4314,9793.8518,9905.4265,87175
2/16/2020,9905.4642,10048.2121,9635.6842,9926.2843,110276
2/17/2020,9919.0619,9964.4824,9460.4749,9692.2098,119081
2/18/2020,9707.2264,10261.068,9586.7164,10170.9664,99977
2/19/2020,10172.8367,10268.0257,9372.8917,9625.8254,85252
2/20/2020,9608.0621,9694.2551,9420.4043,9604.2696,114332
2/21/2020,9601.5553,9758.8365,9557.3785,9682.7499,66061
2/22/2020,9681.344,9712.1894,9562.2936,9654.7392,32402
2/23/2020,9655.3629,9997.9319,9650.5734,9948.1205,54893
2/24/2020,9947.211,10001.5318,9471.465,9657.387,80729
2/25/2020,9658.8116,9678.2187,9245.9096,9314.8546,79655
2/26/2020,9315.2699,9377.5766,8632.2989,8786.8265,135331
2/27/2020,8786.1452,8967.357,8529.3349,8823.0041,102178
2/28/2020,8822.0151,8900.9955,8440.7014,8698.1415,93945
2/29/2020,8695.1277,8793.893,8525.098,8525.9295,45108
3/1/2020,8527.1303,8752.882,8413.9448,8532.7902,57830
3/2/2020,8530.9216,8968.5144,8498.249,8916.8103,77107
3/3/2020,8914.3848,8922.2603,8651.583,8762.0689,70596
3/4/2020,8750.4073,8825.4226,8665.7632,8753.4623,63702
3/5/2020,8753.1853,9158.6849,8751.4304,9059.8252,150751
3/6/2020,9056.3247,9168.411,8988.4038,9134.9743,101686
3/7/2020,9137.1178,9195.2664,8840.8466,8889.9911,89172
3/8/2020,8893.2473,8894.0359,8009.7896,8039.4769,151906
3/9/2020,8047.7457,8184.4589,7643.0338,7921.209,184770
3/10/2020,7933.726,8154.411,7732.7141,7896.21,115849
3/11/2020,7896.9764,7986.6998,7593.6989,7938.6014,105846
3/12/2020,7944.4728,7975.2642,4503.6355,4830.6629,485636
3/13/2020,4827.5053,5975.0172,3836.9059,5603.9365,633959
3/14/2020,5572.4561,5648.4142,5070.9374,5199.4708,219052
3/15/2020,5174.4805,5957.1596,5095.7134,5359.3597,202670
3/16/2020,5359.6573,5364.6344,4469.2559,5035.2994,299436
3/17/2020,5116.4597,5522.9866,4978.5962,5322.0601,343060
3/18/2020,5318.2955,5439.7526,5010.4222,5391.8384,265145
3/19/2020,5400.5205,6410.7401,5256.0588,6169.0011,302414
3/20/2020,6167.9878,6920.48,5665.4588,6207.3556,323252
3/21/2020,6205.8996,6461.9076,5860.5996,6190.2872,174898
3/22/2020,6190.3812,6410.3311,5736.7952,5817.5524,173726
3/23/2020,5816.2978,6615.8955,5685.4478,6474.8496,242422
3/24/2020,6473.8075,6841.2509,6380.5754,6751.2902,221824
3/25/2020,6750.3547,6963.7555,6450.7033,6680.9884,187084
3/26/2020,6680.7068,6783.3133,6510.5186,6741.326,113033
3/27/2020,6742.8742,6851.3014,6259.0101,6362.5595,118561
3/28/2020,6362.602,6363.2296,6027.745,6240.9344,132111
3/29/2020,6241.0901,6271.3476,5870.2097,5881.9491,94687
3/30/2020,5881.2016,6607.2419,5858.8343,6397.3654,160362
3/31/2020,6396.9317,6524.6043,6324.1684,6413.0223,92999
4/1/2020,6415.3477,6693.4464,6153.4737,6649.1375,131824
4/2/2020,6650.4084,7220.6808,6556.831,6797.3997,205644
4/3/2020,6796.4894,7048.1103,6604.2934,6735.3785,134505
4/4/2020,6734.727,6997.0088,6651.1922,6861.0526,94313
4/5/2020,6861.9557,6901.652,6678.9897,6774.228,66990
4/6/2020,6774.5189,7359.1263,6767.4333,7332.9799,165953
4/7/2020,7332.8087,7460.6934,7077.2259,7198.3062,144723
4/8/2020,7198.1242,7421.6369,7149.5643,7363.0224,104147
4/9/2020,7362.1468,7372.7774,7114.6322,7285.671,80133
4/10/2020,7286.1025,7298.3115,6743.2722,6862.6834,145314
4/11/2020,6861.8676,6946.672,6763.1948,6879.2502,59825
4/12/2020,6879.3925,7182.8442,6782.6567,6905.707,98828
4/13/2020,6905.7022,6905.7412,6570.2557,6843.142,135962
4/14/2020,6842.0009,6981.258,6756.6826,6870.2459,89051
4/15/2020,6870.441,6934.824,6606.1395,6622.6488,85665
4/16/2020,6622.9219,7196.9393,6469.5655,7105.0959,176391
4/17/2020,7105.3129,7150.9964,6980.2333,7030.5848,75009
4/18/2020,7029.9885,7297.0464,7016.6332,7252.5515,68591
4/19/2020,7244.0825,7264.7175,7060.3867,7123.1831,66168
4/20/2020,7123.4998,7222.4232,6778.8053,6854.454,138599
4/21/2020,6831.3216,6945.4826,6765.1692,6844.7643,86259
4/22/2020,6844.3278,7158.9394,6820.1904,7127.854,83597
4/23/2020,7128.188,7752.719,7024.2746,7487.6813,150469
4/24/2020,7487.4972,7614.9687,7388.1303,7506.9604,85733
4/25/2020,7506.63,7707.1643,7433.9403,7540.0435,59329
4/26/2020,7540.4041,7702.2191,7479.8376,7695.7267,68058
4/27/2020,7695.8971,7794.4599,7611.958,7777.6033,91087
4/28/2020,7776.957,7782.5968,7661.2997,7743.4123,65777
4/29/2020,7743.8572,8956.0286,7711.5208,8781.7508,273273
4/30/2020,8781.6491,9461.1138,8403.1726,8623.0469,294574
5/1/2020,8621.6808,9062.8009,8615.8125,8827.0298,127112
5/2/2020,8828.0935,9009.8861,8761.5504,8968.8034,79566
5/3/2020,8974.365,9197.9184,8715.9851,8896.0064,159568
5/4/2020,8896.7988,8953.8375,8525.1244,8872.8418,149055
5/5/2020,8874.2125,9117.2285,8775.7111,9022.0972,135640
5/6/2020,9022.1903,9400.3919,8911.2831,9156.0623,166294
5/7/2020,9142.8613,10067.3335,9023.158,9989.2576,233701
5/8/2020,9987.9001,10038.2387,9712.5204,9801.4649,170081
5/9/2020,9800.8296,9916.7021,9518.5712,9538.1248,149337
5/10/2020,9538.1618,9570.4199,8125.3912,8724.2827,290840
5/11/2020,8724.6563,9170.3897,8226.1601,8569.6022,245412
5/12/2020,8564.1021,8979.2443,8530.3347,8813.1521,110991
5/13/2020,8813.1985,9402.6599,8795.3744,9311.7405,117862
5/14/2020,9311.7495,9941.2918,9257.1152,9792.4245,163838
5/15/2020,9792.6333,9846.4326,9134.9727,9315.1981,143363
5/16/2020,9315.3034,9589.0991,9219.1938,9381.5655,71255
5/17/2020,9380.6672,9889.3619,9322.7689,9679.4262,83434
5/18/2020,9679.9013,9951.3919,9454.1171,9732.8836,101451
5/19/2020,9732.9695,9897.3276,9472.1488,9776.6515,95309
5/20/2020,9776.8329,9841.2824,9319.8087,9511.0331,93481
5/21/2020,9510.9903,9576.5926,8811.7409,9067.1809,139201
5/22/2020,9065.8154,9270.7651,8931.5697,9169.7598,73822
5/23/2020,9169.8459,9308.7348,9072.9889,9179.4919,51069
5/24/2020,9179.3375,9299.3917,8696.6635,8719.2846,84866
5/25/2020,8717.7009,8982.1345,8640.5162,8900.0172,77005
5/26/2020,8900.256,9017.4762,8698.5248,8841.7211,70840
5/27/2020,8841.4836,9225.9108,8811.6929,9204.7376,81278
5/28/2020,9204.8516,9625.3712,9110.3703,9576.5924,90166
5/29/2020,9576.5754,9608.0497,9330.0197,9426.3765,68923
5/30/2020,9426.1043,9744.2348,9330.2185,9698.1459,67449
5/31/2020,9698.1373,9701.2607,9378.7492,9448.1873,57243
6/1/2020,9447.6846,10391.0564,9420.1141,10202.8023,100110
6/2/2020,10204.2863,10231.0631,9266.4563,9519.1894,144691
6/3/2020,9518.7472,9691.0177,9367.1024,9666.7834,58436
6/4/2020,9666.6783,9882.8192,9448.7768,9788.8977,71010
6/5/2020,9789.0183,9854.9021,9582.0669,9619.4525,61326
6/6/2020,9619.7248,9735.0389,9530.1685,9667.2594,40035
6/7/2020,9667.431,9805.5819,9368.5656,9747.5732,70650
6/8/2020,9747.6395,9802.7802,9633.0436,9781.9329,49955
6/9/2020,9781.9662,9879.8199,9568.1083,9774.0279,57391
6/10/2020,9774.0978,9998.5595,9696.5295,9887.0853,61247
6/11/2020,9887.364,9971.8315,9098.3934,9277.488,123402
6/12/2020,9276.8435,9557.3559,9231.4883,9464.941,61940
6/13/2020,9464.9286,9495.3792,9350.286,9473.329,32551
6/14/2020,9473.5817,9481.0701,9244.0319,9340.3254,35176
6/15/2020,9339.6182,9496.2626,8907.1447,9425.8488,105811
6/16/2020,9426.4769,9589.5415,9374.0914,9526.1796,63007
6/17/2020,9526.8478,9564.3014,9235.0419,9464.2914,57535
6/18/2020,9463.9779,9488.0357,9277.7895,9384.771,44075
6/19/2020,9384.7347,9437.3238,9217.85,9308.6945,53629
6/20/2020,9308.3289,9394.6199,9169,9358.3322,37573
6/21/2020,9358.5682,9421.6737,9280.5088,9293.6473,27658
6/22/2020,9293.1625,9782.094,9275.2747,9686.5826,69985
6/23/2020,9686.5272,9720.7588,9576.2169,9624.6561,49396
6/24/2020,9624.1996,9669.1509,9205.5556,9294.5055,75856
6/25/2020,9295.7666,9343.2849,9003.4736,9248.2607,70113
6/26/2020,9248.2515,9296.8217,9041.179,9160.939,61643
6/27/2020,9161.0663,9194.8836,8830.0489,9010.4331,55459
6/28/2020,9010.4323,9190.6758,8944.9742,9115.8521,36636
6/29/2020,9115.3408,9173.9965,9021.2783,9076.5536,31584
6/30/2020,9182.2975,9190.1953,9076.5576,9137.3813,14600
7/1/2020,9137.7768,9292.8721,9081.4717,9233.3608,46414
7/2/2020,9233.4623,9262.5662,8939.6081,9087.5225,57021
7/3/2020,9087.7053,9125.2402,9037.3246,9058.3266,36873
7/4/2020,9058.1056,9191.7496,9040.0161,9135.9796,31919
7/5/2020,9135.4393,9145.29,8894.1774,9070.0332,38914
7/6/2020,9070.2082,9375.136,9056.8362,9343.2288,64915
7/7/2020,9342.6077,9379.4056,9202.5256,9256.8338,41183
7/8/2020,9256.8665,9471.5067,9231.1913,9435.9464,66731
7/9/2020,9435.9579,9441.8447,9158.1947,9233.1502,56963
7/10/2020,9233.1342,9318.2149,9122.6304,9288.7577,45460
7/11/2020,9288.7012,9299.7756,9178.8049,9234.159,26142
7/12/2020,9234.1676,9345.3793,9157.7787,9302.8164,36545
7/13/2020,9303.3363,9343.3228,9198.3969,9241.6117,51850
7/14/2020,9241.7981,9279.6394,9111.3372,9256.0482,54168
7/15/2020,9256.1733,9276.1551,9159.8748,9196.643,47556
7/16/2020,9197.1101,9224.6027,9039.2261,9133.939,55468
7/17/2020,9133.654,9186.3044,9083.6801,9154.6816,35803
7/18/2020,9154.8241,9217.7461,9121.305,9171.9174,28103
7/19/2020,9171.3943,9234.6548,9102.8339,9208.6621,27855
7/20/2020,9209.8484,9222.1568,9131.896,9161.4794,36930
7/21/2020,9163.4362,9439.5977,9156.3692,9391.3796,75330
7/22/2020,9391.4899,9554.407,9266.5798,9523.7872,63776
7/23/2020,9524.2691,9669.6452,9444.5337,9605.9709,70005
7/24/2020,9605.5053,9639.8462,9466.2488,9541.9104,58060
7/25/2020,9541.344,9738.0024,9518.7602,9703.0003,51445
7/26/2020,9720.3605,10115.6689,9666.5866,9934.3632,95103
7/27/2020,9934.7695,11391.5332,9923.7766,11034.2118,250129
7/28/2020,11034.5349,11245.6583,10585.0954,10913.9191,173499
7/29/2020,10913.3673,11345.3828,10825.1251,11095.987,143719
7/30/2020,11080.7235,11174.1226,10830.5969,11104.3271,111726
7/31/2020,11103.8916,11409.1924,10964.425,11316.7118,111312
8/1/2020,11339.507,11863.6247,11222.2361,11802.7486,114999
8/2/2020,11803.0856,12122.7646,10501.7572,11068.9594,136564
8/3/2020,11069.9452,11474.6862,10931.7961,11222.7555,75579
8/4/2020,11222.2789,11415.4992,11001.1777,11192.4781,74568
8/5/2020,11192.5989,11785.4399,11087.8923,11746.4835,98300
8/6/2020,11747.0918,11903.3194,11566.1136,11764.7968,86280
8/7/2020,11765.2196,11911.9923,11317.4703,11596.6321,95439
8/8/2020,11595.6366,11811.3594,11514.9948,11763.5317,51404
8/9/2020,11763.0092,11798.8693,11523.8034,11682.5479,51053
8/10/2020,11682.6132,12070.8702,11453.93,11888.6243,113677
8/11/2020,11895.5414,11936.9013,11124.0189,11390.6616,119085
8/12/2020,11390.8808,11618.5532,11145.3409,11565.6588,82879
8/13/2020,11566.254,11797.0695,11270.6932,11783.8477,91205
8/14/2020,11783.3982,11853.9036,11637.994,11763.6725,78098
8/15/2020,11763.6468,11986.5241,11682.8004,11854.8021,73402
8/16/2020,11854.7941,11933.7867,11687.0682,11913.0862,53472
8/17/2020,11913.729,12473.7167,11762.2622,12287.4466,119837
8/18/2020,12287.0895,12391.7871,11818.9936,11947.4845,102964
8/19/2020,11947.8187,12021.3716,11562.7459,11756.5546,97830
8/20/2020,11756.2201,11889.8493,11669.1422,11856.7354,58089
8/21/2020,11857.6833,11880.9977,11485.7715,11530.9108,86157
8/22/2020,11530.7676,11688.1338,11376.6039,11665.8459,55483
8/23/2020,11663.3475,11718.2164,11524.3397,11649.0782,49352
8/24/2020,11649.6093,11826.6769,11586.8555,11750.3412,73655
8/25/2020,11750.0202,11768.5373,11117.2448,11321.1625,113003
8/26/2020,11320.7503,11534.116,11244.7128,11461.642,95600
8/27/2020,11461.8767,11592.957,11127.6814,11331.2507,100697
8/28/2020,11331.5851,11544.5229,11279.35,11528.9985,87384
8/29/2020,11527.2132,11580.3823,11419.2779,11468.3188,58233
8/30/2020,11468.1151,11717.419,11460.0356,11711.3053,69713
8/31/2020,11711.4205,11791.3939,11572.2501,11651.5191,88369
9/1/2020,11651.6586,12082.5735,11525.5047,11923.3951,117411
9/2/2020,11922.6661,11954.8536,11174.3443,11390.131,132294
9/3/2020,11391.0567,11465.0755,9971.0535,10149.2784,158350
9/4/2020,10188.7682,10630.6887,9920.2982,10455.407,126750
9/5/2020,10455.8274,10567.4215,9829.6734,10169.083,122316
9/6/2020,10168.2988,10349.539,9997.0611,10256.7243,69126
9/7/2020,10257.8585,10412.5314,9878.7811,10375.5224,81691
9/8/2020,10375.5785,10440.3001,9847.1432,10127.9632,96790
9/9/2020,10127.2279,10344.756,9982.5176,10220.8862,61871
9/10/2020,10221.1778,10487.2503,10101.9182,10338.7622,73547
9/11/2020,10338.6781,10401.3872,10199.8757,10389.5826,53865
9/12/2020,10389.455,10479.2393,10270.8819,10442.2594,43589
9/13/2020,10443.0217,10583.4699,10204.3298,10333.4309,58930
9/14/2020,10333.4063,10752.7483,10221.1481,10673.8912,84967
9/15/2020,10673.9719,10934.1643,10609.9954,10785.7728,80050
9/16/2020,10785.7041,11094.6808,10662.5804,10955.3546,81351
9/17/2020,10955.0453,11046.5929,10745.1916,10941.1907,67373
9/18/2020,10941.3385,11039.3932,10813.3341,10934.9291,58453
9/19/2020,10935.1661,11180.0724,10889.6466,11081.4842,46834
9/20/2020,11081.3445,11081.3813,10730.0464,10920.9027,47327
9/21/2020,10921.3063,10990.4207,10278.3243,10418.2901,92518
9/22/2020,10417.9669,10574.3942,10354.3587,10530.697,54641
9/23/2020,10530.7954,10538.5947,10137.3226,10241.5337,64482
9/24/2020,10241.9685,10797.4584,10192.5767,10737.631,71238
9/25/2020,10737.5758,10761.8059,10544.3619,10688.1404,60810
9/26/2020,10687.6533,10822.37,10646.5841,10729.372,33393
9/27/2020,10729.8185,10801.0137,10594.8176,10776.081,36546
9/28/2020,10776.212,10953.0457,10627.133,10697.1062,63349
9/29/2020,10696.3901,10867.7592,10636.5115,10841.0598,52242
9/30/2020,10841.019,10849.5285,10662.1161,10777.5652,47731
10/1/2020,10778.5667,10925.8941,10437.1541,10619.8846,80128
10/2/2020,10619.4188,10666.4978,10373.3569,10571.7469,64437
10/3/2020,10571.2522,10604.3145,10497.1986,10543.7999,26545
10/4/2020,10544.0505,10697.7975,10519.7235,10668.8314,28661
10/5/2020,10667.9679,10799.5953,10617.3844,10793.3685,42207
10/6/2020,10793.6249,10801.4198,10525.5357,10600.6085,59902
10/7/2020,10600.3972,10682.5226,10546.9607,10667.8723,40891
10/8/2020,10668.2406,10953.4194,10530.1812,10927.8077,67366
10/9/2020,10927.383,11108.6856,10830.9812,11052.6456,61604
10/10/2020,11053.224,11493.3549,11052.9005,11295.352,57828
10/11/2020,11294.9449,11445.2238,11232.1294,11370.4552,36296
10/12/2020,11371.19,11724.4307,11168.878,11532.3152,71116
10/13/2020,11531.699,11558.9919,11304.398,11423.3379,55236
10/14/2020,11422.8701,11550.0148,11283.0775,11420.4336,51638
10/15/2020,11420.8138,11621.7273,11254.4359,11505.8916,62105
10/16/2020,11506.1327,11542.8711,11200.8252,11321.1379,62278
10/17/2020,11320.7022,11405.5622,11257.0682,11361.8444,27221
10/18/2020,11362.1542,11508.475,11347.7164,11505.5522,29147
10/19/2020,11505.9424,11841.4899,11409.808,11753.3633,62091
10/20/2020,11753.3649,12040.8651,11680.137,11913.4514,82222
10/21/2020,11913.9503,13224.5053,11891.8038,12789.284,163565
10/22/2020,12787.8498,13188.9921,12684.3397,12973.7363,97287
10/23/2020,12972.6543,13029.4346,12719.3409,12926.02,64104
10/24/2020,12925.9949,13168.681,12873.0436,13114.9531,46079
10/25/2020,13115.5356,13352.6423,12877.0804,13033.6429,51903
10/26/2020,13032.4576,13258.2996,12763.9984,13055.0362,77518
10/27/2020,13055.4782,13787.3977,13029.6295,13659.0179,107811
10/28/2020,13658.1021,13859.0473,12888.3558,13269.0064,123086
10/29/2020,13268.8929,13647.1318,12929.9556,13456.2374,95355
10/30/2020,13456.1583,13673.2685,13118.1377,13562.5594,91448
10/31/2020,13562.5089,14095.4493,13414.8028,13792.6877,89109
11/1/2020,13791.9395,13896.434,13607.4173,13762.5272,45961
11/2/2020,13762.5633,13832.0035,13196.7779,13552.4917,84020
11/3/2020,13552.3499,14068.4973,13286.77,14024.8522,94572
11/4/2020,14025.626,14263.7481,13525.5205,14146.9477,120776
11/5/2020,14148.744,15747.2992,14098.431,15582.7364,209434
11/6/2020,15588.5404,15957.3365,15175.3233,15579.9966,165939
11/7/2020,15583.146,15756.9007,14324.2639,14824.1058,142174
11/8/2020,14823.2717,15653.9594,14710.4619,15478.2767,85849
11/9/2020,15478.1214,15845.7962,14807.8039,15331.2558,142247
11/10/2020,15331.6461,15464.7473,15076.3595,15301.4462,81545
11/11/2020,15301.3887,15972.1622,15277.3683,15689.7462,103416
11/12/2020,15690.4228,16344.9886,15443.257,16295.8024,140216
11/13/2020,16295.6048,16482.4343,15950.4383,16322.4887,99004
11/14/2020,16321.838,16328.71,15678.1843,16069.6675,74004
11/15/2020,16070.5779,16178.0385,15777.327,15958.6409,52727
11/16/2020,15959.4091,16882.3161,15866.2863,16715.7591,102392
11/17/2020,16715.7197,17860.3614,16543.6832,17664.6364,152401
11/18/2020,17664.0967,18476.7041,17204.5965,17777.113,199473
11/19/2020,17779.4927,18181.179,17339.0434,17806.3612,116235
11/20/2020,17806.5974,18818.0336,17744.9407,18659.3358,114986
11/21/2020,18659.1891,18967.2006,18315.5507,18706.269,96065
11/22/2020,18680.8161,18743.7796,17613.8511,18415.9707,105941
11/23/2020,18415.688,18764.8261,18000.2759,18373.5527,108983
11/24/2020,18385.8508,19423.9857,18033.9584,19158.893,149271
11/25/2020,19159.1404,19487.9743,18500.2398,18720.6919,125525
11/26/2020,18719.643,18917.4921,16207.476,17161.0291,250915
11/27/2020,17158.9012,17468.3761,16380.5161,17144.8103,114547
11/28/2020,17144.2811,17891.1448,16870.7372,17724.9282,84730
11/29/2020,17723.6001,18359.5847,17521.8156,18187.9299,68832
11/30/2020,18188.9256,19864.108,18188.5295,19698.7998,156466
12/1/2020,19690.2167,19902.9174,18062.8981,18793.8939,172122
12/2/2020,18780.0319,19339.7218,18333.2815,19208.8931,99301
12/3/2020,19208.7642,19604.522,18872.2655,19428.2043,87118
12/4/2020,19428.601,19532.3171,18588.6992,18675.324,95732
12/5/2020,18649.6694,19179.106,18514.1184,19149.9593,53857
12/6/2020,19150.5206,19426.4549,18864.5703,19365.2452,48949
12/7/2020,19363.9429,19424.9723,18903.6308,19170.3085,53729
12/8/2020,19172.0558,19298.7369,18207.045,18323.4119,85473
12/9/2020,18323.217,18640.0869,17655.8938,18547.0179,107738
12/10/2020,18527.7179,18548.1437,17911.2798,18259.0342,70518
12/11/2020,18236.9513,18282.9093,17577.4279,18040.1936,93063
12/12/2020,18071.4832,18949.3243,18049.7773,18810.6695,60000
12/13/2020,18811.2584,19412.862,18714.1797,19174.0409,72483
12/14/2020,19172.744,19349.105,18999.7951,19271.4493,60262
12/15/2020,19273.2914,19568.7926,19049.6453,19429.2831,88448
12/16/2020,19429.3503,21526.6611,19269.2078,21303.7935,149040
12/17/2020,21339.3728,23798.3774,21231.6796,22806.2016,213595
12/18/2020,22987.7362,23280.5819,22348.7461,23086.2994,91202
12/19/2020,23121.867,24178.7229,22755.4747,23826.3892,111503
12/20/2020,23826.4625,24300.1174,23066.8296,23459.0461,92467
12/21/2020,23447.7072,24087.9848,21879.563,22721.5875,112749
12/22/2020,22720.6133,23835.6742,22355.2408,23811.988,107721
12/23/2020,23811.7188,24103.3979,22604.5895,23215.9712,147378
12/24/2020,23202.1682,23763.2359,22703.9198,23692.8751,85305
12/25/2020,23712.7297,24788.8293,23369.3136,24712.8461,65429
12/26/2020,24712.0975,26841.7352,24494.6132,26482.5141,129978
12/27/2020,26485.2849,28408.349,25700.7574,26306.9625,193809
12/28/2020,26431.6184,27491.9393,26145.4484,27070.9922,104526
12/29/2020,27069.3067,27400.0427,25869.2813,27375.2987,94267
12/30/2020,27375.878,28997.9482,27318.1193,28879.3294,126424
12/31/2020,28881.0178,29302.5743,27850.6922,28975.3544,108475
1/1/2021,28907.972,29620.9357,28650.1586,29350.4258,79325
1/2/2021,29346.3204,33348.0919,28966.5634,32184.6752,179364
1/3/2021,32164.0963,34796.596,31980.8944,33014.1937,178741
1/4/2021,33023.2578,33619.09,29211.8927,31997.1358,162134
1/5/2021,31997.6972,34406.5637,29746.203,33973.1572,175019
1/6/2021,33975.9524,36953.678,33302.2989,36790.755,193835
1/7/2021,36794.9394,40386.5148,36256.0887,39447.6469,208289
1/8/2021,39458.0917,41838.8594,37086.2652,40605.093,120627
1/9/2021,40594.6329,41399.2151,38737.2275,40136.9408,112630
1/10/2021,40139.7948,41380.991,34958.3487,38160.8462,184261
1/11/2021,38161.0631,38270.2778,30335.1605,35417.9453,410002
1/12/2021,35421.7935,36634.4349,32492.679,34055.7252,207643
1/13/2021,34049.8417,37855.8607,32366.0172,37375.437,181741
1/14/2021,37376.1312,40097.5936,36709.4503,39139.6377,149834
1/15/2021,39140.3934,39731.7647,34391.7429,36757.3111,169206
1/16/2021,36906.5645,37863.9725,35373.014,36010.3864,63457
1/17/2021,36000.5327,36862.8395,33836.0879,35833.2596,110592
1/18/2021,35830.6424,37479.9964,34791.9394,36629.1179,97054
1/19/2021,36628.3512,37865.8349,35847.6558,35896.0652,109345
1/20/2021,35906.6712,36416.6237,33715.5439,35491.3117,69507
1/21/2021,35480.6701,35608.9702,30069.1257,30853.8795,211275
1/22/2021,30855.7455,33837.0132,28832.0229,32965.4181,209447
1/23/2021,32962.3028,33469.9788,31400.3308,32086.2036,88716
1/24/2021,32085.4562,33081.7166,30914.203,32269.6841,78335
1/25/2021,32271.1968,34883.0962,31916.4393,32258.166,122068
1/26/2021,32255.2482,32933.4007,30838.0547,32480.4441,118219
1/27/2021,32483.2499,32569.0908,29219.7691,30381.1224,158896
1/28/2021,30382.704,33842.5923,29863.167,33400.0362,138972
1/29/2021,33396.5889,38582.1625,31936.1772,34251.8151,339650
1/30/2021,34252.0604,34927.5956,32835.6532,34278.6679,115470
1/31/2021,34276.9565,34354.8108,32187.7613,33097.047,93694
2/1/2021,33103.3254,34719.0802,32301.8057,33529.7519,111093
2/2/2021,33524.953,35776.5422,33431.6505,35352.9835,91302
2/3/2021,36089.5743,37686.367,35907.5529,37645.3642,69617
2/4/2021,37639.6014,38725.5072,36163.5052,36946.9828,131376
2/5/2021,36945.3567,38323.9318,36576.5225,38293.1435,89796
2/6/2021,38295.0145,40973.1917,38222.1656,39207.0543,137305
2/7/2021,39200.7876,39708.8483,37354.7613,38812.7184,113308
2/8/2021,38833.8192,45956.2212,38007.3896,45595.2965,129656
2/9/2021,46214.3029,48174.8797,44981.5214,46451.6981,148518
2/10/2021,46444.1557,47324.2341,43726.6797,44818.578,134015
2/11/2021,44822.4116,48675.3749,43778.8656,47976.233,129610
2/12/2021,47976.3273,48980.7877,46114.6448,47327.8981,123952
2/13/2021,47321.9506,48162.7896,46216.48,47169.1962,75255
2/14/2021,47172.2923,49705.7297,47029.6158,48595.2423,97184
2/15/2021,48597.9119,49020.5163,45633.0328,47917.3507,110302
2/16/2021,47918.1357,50658.8148,47001.2449,49146.1247,128470
2/17/2021,49139.2973,52624.6204,48949.5266,52130.6521,123757
2/18/2021,52127.4899,52535.8813,50891.1231,51563.1894,84192
2/19/2021,51564.593,56368.7293,50715.5614,55920.3925,122095
2/20/2021,55917.2016,57652.2702,53906.2418,55851.8367,115044
2/21/2021,55851.4269,58356.675,55426.2655,57424.0345,80106
2/22/2021,57428.8695,57521.7501,49454.8356,54087.689,183408
2/23/2021,54078.0977,54173.2047,45060.4731,48893.0571,229112
2/24/2021,48892.474,51382.854,46985.4749,49694.1653,136071
2/25/2021,49693.7235,52068.9263,46686.8295,47078.0892,124189
2/26/2021,47081.5643,48436.0541,44101.6064,46294.6583,170559
2/27/2021,46284.9029,48388.8772,45010.5312,46131.2202,92096
2/28/2021,46127.4022,46649.2448,43020.7893,45172.9719,123050
3/1/2021,45167.0276,49796.0764,44981.7418,49597.6825,122510
3/2/2021,49601.9307,50206.1587,47063.3831,48462.7533,92092
3/3/2021,48454.849,52639.5095,48119.1458,50356.4032,113579
3/4/2021,50358.9686,51779.0603,47508.868,48373.8527,118281
3/5/2021,48374.5815,49464.268,46290.9167,48761.9291,115282
3/6/2021,48756.0861,49205.8237,47076.6532,48885.8767,61784
3/7/2021,48888.7186,51451.4323,48888.7163,50974.1967,76113
3/8/2021,50970.6577,52410.9462,49292.0255,52384.938,93986
3/9/2021,52414.4131,54909.3338,51850.4643,54896.5607,104763
3/10/2021,54888.9523,57395.5006,53017.2286,55876.358,141484
3/11/2021,55868.1255,58152.9973,54286.4307,57780.3426,133676
3/12/2021,57810.5597,58087.9392,55008.6527,57230.0697,122255
3/13/2021,57229.7408,61816.17,56086.8903,61186.185,139258
3/14/2021,61187.5779,61712.5718,58971.718,58984.5773,88503
3/15/2021,58980.6028,60624.5184,54540.7722,55621.4781,168048
3/16/2021,55617.1314,56942.3932,53268.2911,56908.2259,130744
3/17/2021,56910.0832,58993.8025,54117.5593,58912.8998,121436
3/18/2021,58940.3878,60124.6577,57016.7026,57647.2378,106057
3/19/2021,57621.8296,59466.5607,56272.9994,58038.5575,86369
3/20/2021,58026.5708,59895.2346,57827.1651,58104.1327,71331
3/21/2021,58100.2307,58595.6666,55494.3717,57354.8809,79255
3/22/2021,57359.6406,58442.9711,53675.442,54091.6052,99433
